CustomerID,Gender,Age,LoyaltyPoints,FeedbackScore
4590,Female,22,223,1
4591,Non-Binary,25,151,1
4592,Non-Binary,26,303,3
4593,Female,20,867,5
4594,Non-Binary,24,892,3
4595,Female,29,468,2
4596,Non-Binary,59,14,3
4597,Female,45,602,3
4598,Male,44,714,4
4599,Female,23,258,1
4600,Non-Binary,30,326,5
4601,Female,63,151,4
4602,Non-Binary,23,151,1
4603,Non-Binary,41,279,5
4604,Male,33,584,1
4605,Non-Binary,24,136,5
4606,Male,53,177,3
4607,Male,56,679,2
4608,Male,56,783,1
4609,Non-Binary,30,375,5
4610,Non-Binary,54,594,3
4611,Non-Binary,41,344,2
4612,Non-Binary,24,675,1
4613,Female,61,184,5
4614,Male,24,147,4
4615,Female,57,969,1
4616,Male,42,422,4
4617,Non-Binary,61,677,1
4618,Female,39,199,2
4619,Female,61,756,1
4620,Female,64,144,2
4621,Male,34,382,5
4622,Female,43,703,3
4623,Male,27,730,1
4624,Non-Binary,23,669,2
4625,Female,23,340,3
4626,Female,29,296,1
4627,Male,29,851,3
4628,Male,60,450,2
4629,Male,25,303,5
4630,Female,29,519,3
4631,Non-Binary,32,944,1
4632,Non-Binary,69,330,5
4633,Female,68,656,2
4634,Non-Binary,33,151,5
4635,Female,55,401,1
4636,Female,68,77,2
4637,Non-Binary,30,998,5
4638,Male,42,354,1
4639,Male,34,576,3
4640,Non-Binary,50,530,3
4641,Female,48,604,2
4642,Male,26,423,4
4643,Non-Binary,65,594,2
4644,Non-Binary,39,623,5
4645,Non-Binary,50,758,5
4646,Female,34,51,4
4647,Non-Binary,65,981,2
4648,Non-Binary,19,568,1
4649,Male,29,622,4
4650,Non-Binary,20,154,4
4651,Female,33,430,5
4652,Non-Binary,29,40,3
4653,Non-Binary,39,249,3
4654,Non-Binary,24,328,1
4655,Male,70,262,3
4656,Non-Binary,28,646,1
4657,Female,41,762,2
4658,Male,60,516,5
4659,Female,68,20,3
4660,Male,22,470,5
4661,Male,54,618,3
4662,Female,27,411,2
4663,Female,68,15,1
4664,Female,38,98,3
4665,Female,67,213,4
4666,Male,47,527,3
4667,Non-Binary,25,31,1
4668,Female,23,873,1
4669,Non-Binary,43,924,1
4670,Non-Binary,34,983,1
4671,Male,54,841,3
4672,Male,29,362,5
4673,Non-Binary,40,226,5
4674,Male,21,649,4
4675,Male,61,780,2
4676,Female,34,929,1
4677,Female,19,216,3
4678,Non-Binary,28,281,2
4679,Non-Binary,20,595,5
4680,Female,38,60,5
4681,Female,45,585,3
4682,Male,45,222,5
4683,Non-Binary,63,554,2
4684,Non-Binary,33,165,5
4685,Male,57,633,3
4686,Non-Binary,35,304,5
4687,Female,25,882,4
4688,Female,34,710,1
4689,Male,25,170,5
4690,Female,25,76,2
4691,Non-Binary,52,403,5
4692,Female,43,946,2
4693,Male,43,439,2
4694,Male,19,82,2
4695,Male,20,278,1
4696,Non-Binary,32,84,4
4697,Non-Binary,39,711,1
4698,Non-Binary,35,374,4
4699,Male,51,702,3
4700,Female,64,692,3
4701,Male,53,536,4
4702,Non-Binary,53,284,2
4703,Male,37,750,2
4704,Male,25,757,2
4705,Female,37,58,4
4706,Male,22,551,5
4707,Male,46,504,5
4708,Non-Binary,51,568,5
4709,Non-Binary,51,500,4
4710,Male,36,863,4
4711,Male,19,973,1
4712,Female,26,528,2
4713,Male,33,223,1
4714,Male,24,258,1
4715,Non-Binary,61,383,3
4716,Female,70,600,3
4717,Non-Binary,38,576,3
4718,Male,43,89,1
4719,Male,32,736,4
4720,Female,70,635,1
4721,Female,48,660,2
4722,Female,62,605,5
4723,Non-Binary,28,68,2
4724,Female,32,498,4
4725,Male,25,933,4
4726,Non-Binary,38,398,2
4727,Non-Binary,45,680,2
4728,Non-Binary,24,140,4
4729,Female,22,58,3
4730,Female,58,257,4
4731,Female,43,26,4
4732,Non-Binary,42,770,1
4733,Female,69,913,5
4734,Non-Binary,66,441,1
4735,Male,25,244,5
4736,Non-Binary,35,610,4
4737,Male,52,622,3
4738,Female,59,744,5
4739,Non-Binary,18,990,4
4740,Male,67,430,1
4741,Female,66,316,4
4742,Male,27,108,1
4743,Non-Binary,52,572,3
4744,Female,43,141,5
4745,Female,67,543,1
4746,Male,22,283,5
4747,Female,67,682,5
4748,Non-Binary,62,617,3
4749,Male,63,350,2
4750,Female,24,69,4
4751,Non-Binary,70,944,2
4752,Female,52,568,2
4753,Female,18,494,5
4754,Female,33,366,4
4755,Non-Binary,66,994,4
4756,Male,39,173,2
4757,Male,51,87,1
4758,Non-Binary,34,855,1
4759,Non-Binary,60,484,2
4760,Non-Binary,53,410,2
4761,Non-Binary,39,202,2
4762,Female,49,220,3
4763,Female,30,869,5
4764,Non-Binary,55,539,5
4765,Female,30,771,5
4766,Female,62,7,4
4767,Non-Binary,68,608,2
4768,Non-Binary,65,617,4
4769,Male,59,986,3
4770,Female,68,987,3
4771,Female,55,116,1
4772,Non-Binary,55,7,5
4773,Female,41,189,5
4774,Female,43,621,4
4775,Non-Binary,54,963,4
4776,Female,58,447,5
4777,Female,18,252,1
4778,Female,28,364,4
4779,Non-Binary,39,968,2
4780,Male,51,396,3
4781,Male,56,904,3
4782,Non-Binary,53,192,2
4783,Female,53,616,5
4784,Male,30,142,3
4785,Female,52,845,2
4786,Female,56,366,5
4787,Male,29,814,3
4788,Male,41,162,2
4789,Male,21,724,4
4790,Male,32,739,1
4791,Male,53,281,2
4792,Non-Binary,66,22,5
4793,Female,69,30,5
4794,Female,56,806,2
4795,Female,30,263,2
4796,Female,44,592,5
4797,Female,44,46,3
4798,Male,29,733,3
4799,Non-Binary,25,200,3
4800,Male,54,215,1
4801,Female,31,743,2
4802,Non-Binary,66,782,1
4803,Male,55,982,3
4804,Non-Binary,58,473,3
4805,Female,34,519,2
4806,Female,45,232,4
4807,Female,19,478,5
4808,Male,33,851,5
4809,Female,34,596,4
4810,Non-Binary,54,525,4
4811,Male,36,175,4
4812,Non-Binary,51,889,1
4813,Non-Binary,27,39,1
4814,Non-Binary,38,727,4
4815,Non-Binary,67,773,3
4816,Female,58,497,5
4817,Male,25,121,1
4818,Male,64,644,4
4819,Female,55,924,5
4820,Non-Binary,40,186,1
4821,Non-Binary,41,950,5
4822,Male,55,73,3
4823,Female,33,59,4
4824,Non-Binary,63,502,5
4825,Male,68,172,5
4826,Male,39,108,5
4827,Male,50,933,1
4828,Non-Binary,57,650,2
4829,Female,42,107,3
4830,Male,18,932,4
4831,Non-Binary,66,774,5
4832,Non-Binary,51,687,5
4833,Female,58,752,5
4834,Male,52,577,4
4835,Male,49,201,3
4836,Non-Binary,35,143,2
4837,Non-Binary,40,916,4
4838,Female,37,172,5
4839,Female,51,918,5
4840,Non-Binary,55,429,2
4841,Female,60,438,4
4842,Non-Binary,57,41,1
4843,Male,67,762,3
4844,Female,70,817,5
4845,Non-Binary,63,464,5
4846,Non-Binary,44,15,4
4847,Non-Binary,35,798,5
4848,Non-Binary,18,346,3
4849,Male,64,788,4
4850,Male,34,180,4
4851,Non-Binary,52,518,3
4852,Male,20,737,5
4853,Male,68,129,5
4854,Non-Binary,46,696,5
4855,Female,52,548,4
4856,Male,53,229,2
4857,Male,70,818,3
4858,Female,58,393,5
4859,Non-Binary,57,107,2
4860,Male,60,830,3
4861,Female,51,378,5
4862,Female,65,810,1
4863,Male,35,772,4
4864,Female,38,822,1
4865,Female,40,15,5
4866,Male,67,215,1
4867,Female,19,173,5
4868,Male,31,340,2
4869,Male,38,27,2
4870,Male,45,528,3
4871,Female,46,308,3
4872,Non-Binary,26,921,1
4873,Non-Binary,29,756,5
4874,Male,65,859,4
4875,Female,28,740,2
4876,Non-Binary,21,596,1
4877,Non-Binary,67,19,5
4878,Male,56,962,2
4879,Male,40,769,2
4880,Female,41,128,3
4881,Female,31,720,4
4882,Male,48,33,4
4883,Female,28,919,2
4884,Female,67,979,3
4885,Female,27,38,4
4886,Male,62,414,1
4887,Non-Binary,31,149,3
4888,Male,45,1000,5
4889,Female,45,668,5
4890,Non-Binary,24,144,4
4891,Female,52,153,4
4892,Male,43,834,3
4893,Non-Binary,33,456,1
4894,Male,59,70,3
4895,Non-Binary,60,667,3
4896,Non-Binary,25,784,3
4897,Non-Binary,70,959,2
4898,Female,26,758,1
4899,Male,62,276,2
4900,Female,32,140,4
4901,Non-Binary,18,593,2
4902,Female,35,484,4
4903,Male,58,183,1
4904,Non-Binary,33,595,3
4905,Non-Binary,61,997,2
4906,Male,34,55,3
4907,Male,43,45,5
4908,Male,43,804,3
4909,Male,23,111,2
4910,Female,30,597,3
4911,Female,21,631,3
4912,Non-Binary,36,168,2
4913,Female,23,555,1
4914,Female,38,81,1
4915,Female,52,375,2
4916,Male,46,981,4
4917,Male,50,36,3
4918,Male,58,598,2
4919,Non-Binary,38,764,4
4920,Male,70,715,3
4921,Non-Binary,33,373,1
4922,Female,29,183,3
4923,Male,58,327,3
4924,Female,44,875,4
4925,Female,21,597,2
4926,Male,57,37,1
4927,Male,18,871,3
4928,Non-Binary,29,983,2
4929,Non-Binary,64,827,4
4930,Male,52,150,2
4931,Female,61,619,4
4932,Male,57,238,2
4933,Female,66,601,2
4934,Non-Binary,49,332,1
4935,Non-Binary,33,360,3
4936,Non-Binary,46,768,3
4937,Non-Binary,60,137,1
4938,Female,44,391,3
4939,Female,46,493,1
4940,Non-Binary,20,470,5
4941,Non-Binary,43,205,1
4942,Male,60,812,4
4943,Female,56,9,2
4944,Non-Binary,21,149,2
4945,Female,37,378,3
4946,Non-Binary,20,39,4
4947,Female,57,485,4
4948,Non-Binary,43,726,1
4949,Male,29,439,4
4950,Female,62,72,3
4951,Non-Binary,62,849,5
4952,Non-Binary,27,454,2
4953,Non-Binary,21,17,5
4954,Female,21,692,5
4955,Non-Binary,22,167,2
4956,Non-Binary,69,913,3
4957,Female,24,660,3
4958,Female,18,981,4
4959,Male,32,893,4
4960,Male,43,214,4
4961,Male,39,697,1
4962,Female,29,664,3
4963,Non-Binary,41,533,3
4964,Male,39,858,1
4965,Female,47,468,2
4966,Female,34,59,1
4967,Male,20,892,2
4968,Female,24,78,5
4969,Male,21,531,1
4970,Male,27,713,4
4971,Female,18,909,4
4972,Non-Binary,38,185,2
4973,Female,21,680,4
4974,Female,67,732,1
4975,Male,25,744,5
4976,Non-Binary,28,339,3
4977,Female,52,814,5
4978,Male,63,174,4
4979,Female,70,987,3
4980,Non-Binary,39,576,2
4981,Male,61,441,2
4982,Male,65,992,2
4983,Non-Binary,18,166,5
4984,Male,43,76,2
4985,Male,30,197,4
4986,Non-Binary,40,637,2
4987,Female,60,927,4
4988,Non-Binary,60,195,2
4989,Male,46,691,5
4990,Female,46,79,3
4991,Non-Binary,53,579,3
4992,Non-Binary,29,616,3
4993,Non-Binary,24,393,3
4994,Female,41,146,4
4995,Female,33,567,2
4996,Female,52,596,1
4997,Non-Binary,53,517,4
4998,Female,30,665,5
4999,Female,23,364,3
5000,Non-Binary,48,775,4
5001,Female,69,813,2
5002,Non-Binary,20,679,4
5003,Female,52,438,3
5004,Male,64,645,4
5005,Female,39,116,4
5006,Female,32,566,3
5007,Male,68,449,3
5008,Female,70,458,2
5009,Non-Binary,61,775,2
5010,Male,23,872,5
5011,Female,50,120,1
5012,Male,63,503,1
5013,Male,28,340,5
5014,Non-Binary,27,158,2
5015,Non-Binary,35,222,5
5016,Non-Binary,28,206,2
5017,Female,55,95,1
5018,Non-Binary,42,90,1
5019,Female,58,348,1
5020,Male,47,676,4
5021,Female,44,119,5
5022,Female,31,915,3
5023,Non-Binary,62,367,4
5024,Female,42,769,3
5025,Non-Binary,52,66,3
5026,Female,62,676,4
5027,Non-Binary,24,868,2
5028,Non-Binary,45,737,2
5029,Non-Binary,46,214,5
5030,Male,22,82,3
5031,Female,22,318,5
5032,Female,35,364,1
5033,Male,24,210,4
5034,Female,31,392,1
5035,Female,52,10,5
5036,Female,28,109,3
5037,Male,65,178,1
5038,Female,50,897,5
5039,Male,22,954,1
5040,Male,61,823,5
5041,Male,22,487,4
5042,Female,32,960,3
5043,Male,44,111,5
5044,Female,55,742,2
5045,Female,49,966,4
5046,Non-Binary,64,613,1
5047,Non-Binary,31,651,3
5048,Male,35,940,2
5049,Non-Binary,45,372,2
5050,Female,58,842,1
5051,Male,63,385,3
5052,Non-Binary,65,576,3
5053,Male,32,8,2
5054,Female,39,520,1
5055,Male,64,961,2
5056,Male,58,862,4
5057,Male,59,898,4
5058,Male,24,357,5
5059,Female,20,754,1
5060,Female,46,92,5
5061,Female,28,183,4
5062,Male,18,89,5
5063,Female,55,860,5
5064,Female,60,855,5
5065,Non-Binary,36,857,3
5066,Male,43,408,5
5067,Female,56,375,3
5068,Non-Binary,62,919,5
5069,Female,21,721,3
5070,Female,24,764,5
5071,Female,70,477,4
5072,Non-Binary,37,391,3
5073,Male,21,840,3
5074,Non-Binary,47,742,2
5075,Non-Binary,35,230,5
5076,Non-Binary,29,746,1
5077,Male,26,145,5
5078,Non-Binary,68,513,5
5079,Non-Binary,52,392,1
5080,Female,49,411,2
5081,Male,60,989,2
5082,Non-Binary,27,604,4
5083,Non-Binary,24,928,4
5084,Female,53,719,5
5085,Non-Binary,49,930,4
5086,Non-Binary,25,448,2
5087,Male,55,154,2
5088,Male,45,205,4
5089,Female,66,986,5
5090,Female,32,335,3
5091,Non-Binary,34,355,1
5092,Male,68,777,1
5093,Male,40,580,5
5094,Male,52,118,3
5095,Non-Binary,59,171,5
5096,Non-Binary,69,21,3
5097,Male,32,170,5
5098,Female,50,573,2
5099,Non-Binary,39,325,1
5100,Female,51,877,1
5101,Female,45,915,1
5102,Female,22,15,4
5103,Non-Binary,67,483,5
5104,Male,33,999,1
5105,Non-Binary,27,104,4
5106,Non-Binary,34,757,2
5107,Non-Binary,23,274,5
5108,Female,32,897,4
5109,Male,43,182,4
5110,Non-Binary,41,572,5
5111,Non-Binary,33,776,2
5112,Female,64,308,5
5113,Female,54,208,4
5114,Female,45,97,4
5115,Non-Binary,24,467,5
5116,Female,27,597,3
5117,Female,22,777,4
5118,Female,67,205,1
5119,Female,61,296,3
5120,Male,66,672,5
5121,Female,61,145,5
5122,Male,55,15,2
5123,Female,49,139,3
5124,Non-Binary,39,954,3
5125,Female,48,715,3
5126,Non-Binary,47,625,3
5127,Female,70,920,2
5128,Female,39,332,3
5129,Male,51,762,4
5130,Female,64,100,1
5131,Male,23,400,1
5132,Female,44,947,1
5133,Female,21,575,5
5134,Male,18,983,2
5135,Male,18,916,3
5136,Non-Binary,45,405,2
5137,Male,69,636,4
5138,Male,26,973,3
5139,Non-Binary,69,740,5
5140,Female,22,351,5
5141,Female,52,187,5
5142,Male,47,292,5
5143,Non-Binary,44,198,4
5144,Male,53,814,1
5145,Female,30,475,5
5146,Female,49,433,4
5147,Female,52,517,3
5148,Female,23,565,3
5149,Male,35,412,2
5150,Male,23,420,5
5151,Female,52,732,5
5152,Non-Binary,43,33,5
5153,Female,45,461,2
5154,Non-Binary,45,860,2
5155,Non-Binary,18,981,1
5156,Male,47,595,1
5157,Male,30,865,4
5158,Female,42,140,3
5159,Non-Binary,52,250,1
5160,Female,28,461,4
5161,Non-Binary,32,386,2
5162,Male,41,756,2
5163,Non-Binary,70,575,5
5164,Male,64,859,3
5165,Female,46,536,2
5166,Male,53,931,2
5167,Female,27,491,5
5168,Male,45,489,1
5169,Male,27,617,1
5170,Non-Binary,60,748,5
5171,Non-Binary,64,843,3
5172,Female,36,338,2
5173,Male,64,364,5
5174,Non-Binary,56,40,5
5175,Male,29,642,1
5176,Non-Binary,64,563,1
5177,Male,61,652,2
5178,Female,70,937,4
5179,Non-Binary,42,682,3
5180,Male,41,621,1
5181,Non-Binary,68,354,4
5182,Female,39,21,1
5183,Male,59,358,2
5184,Female,32,869,3
5185,Female,49,13,3
5186,Male,34,192,1
5187,Female,39,272,1
5188,Non-Binary,30,926,3
5189,Male,35,10,2
5190,Male,36,29,5
5191,Non-Binary,37,84,3
5192,Female,23,964,4
5193,Female,68,86,3
5194,Female,27,629,5
5195,Male,52,570,3
5196,Male,67,883,1
5197,Female,37,8,4
5198,Male,25,306,3
5199,Non-Binary,65,213,2
5200,Non-Binary,20,532,1
5201,Female,23,846,4
5202,Male,25,366,2
5203,Male,29,224,4
5204,Male,68,522,4
5205,Female,45,813,4
5206,Male,52,397,4
5207,Non-Binary,60,829,5
5208,Non-Binary,22,612,5
5209,Male,49,858,4
5210,Male,28,138,2
5211,Non-Binary,66,917,5
5212,Non-Binary,64,406,4
5213,Female,27,631,3
5214,Female,35,814,1
5215,Non-Binary,42,668,3
5216,Non-Binary,49,999,2
5217,Female,27,756,5
5218,Male,59,136,5
5219,Male,21,600,2
5220,Female,26,283,4
5221,Non-Binary,47,52,3
5222,Non-Binary,62,968,2
5223,Female,34,383,5
5224,Male,28,229,3
5225,Female,64,438,2
5226,Non-Binary,56,619,4
5227,Male,69,92,4
5228,Female,41,983,5
5229,Non-Binary,48,840,2
5230,Non-Binary,36,573,2
5231,Female,34,541,4
5232,Female,60,323,5
5233,Male,32,841,4
5234,Non-Binary,58,112,2
5235,Male,45,324,3
5236,Non-Binary,58,106,3
5237,Female,52,646,4
5238,Female,57,667,5
5239,Male,64,495,1
5240,Male,53,970,2
5241,Female,28,348,2
5242,Female,25,359,5
5243,Male,35,928,5
5244,Male,61,342,1
5245,Non-Binary,57,929,2
5246,Female,38,920,4
5247,Male,26,933,5
5248,Male,21,190,2
5249,Female,53,251,5
5250,Non-Binary,59,3,4
5251,Male,58,381,2
5252,Non-Binary,40,44,1
5253,Male,25,982,5
5254,Male,22,188,1
5255,Female,44,621,4
5256,Female,20,420,4
5257,Female,69,947,2
5258,Non-Binary,51,910,3
5259,Female,66,569,5
5260,Non-Binary,65,539,3
5261,Non-Binary,34,333,2
5262,Non-Binary,19,628,4
5263,Female,68,611,5
5264,Non-Binary,35,423,5
5265,Male,48,794,4
5266,Non-Binary,48,811,5
5267,Non-Binary,45,559,1
5268,Male,30,756,1
5269,Non-Binary,68,614,4
5270,Female,70,767,3
5271,Male,69,916,1
5272,Non-Binary,63,997,2
5273,Male,28,571,4
5274,Non-Binary,20,190,2
5275,Non-Binary,62,688,4
5276,Non-Binary,26,594,2
5277,Non-Binary,70,735,3
5278,Female,35,37,4
5279,Male,38,333,4
5280,Female,64,533,4
5281,Male,64,986,3
5282,Female,61,409,1
5283,Female,41,342,5
5284,Non-Binary,24,7,3
5285,Male,48,683,1
5286,Male,60,320,2
5287,Female,70,99,5
5288,Male,53,309,3
5289,Female,63,148,2
5290,Non-Binary,39,887,2
5291,Male,50,346,3
5292,Female,37,675,5
5293,Female,56,23,3
5294,Male,36,478,4
5295,Female,20,652,2
5296,Female,65,614,3
5297,Female,54,638,1
5298,Female,32,67,1
5299,Non-Binary,42,589,5
5300,Non-Binary,48,549,5
5301,Male,39,908,5
5302,Male,40,429,1
5303,Non-Binary,41,186,3
5304,Female,38,229,3
5305,Female,25,539,4
5306,Female,70,823,1
5307,Female,39,625,4
5308,Male,23,890,2
5309,Female,51,272,3
5310,Female,28,409,5
5311,Male,55,773,2
5312,Male,45,864,1
5313,Male,52,945,3
5314,Non-Binary,52,889,3
5315,Non-Binary,51,549,4
5316,Non-Binary,31,594,1
5317,Female,53,609,3
5318,Non-Binary,32,271,1
5319,Female,30,352,2
5320,Female,27,614,1
5321,Non-Binary,44,422,3
5322,Female,40,747,2
5323,Male,43,835,4
5324,Female,53,85,1
5325,Female,36,33,4
5326,Non-Binary,18,616,2
5327,Male,68,45,5
5328,Male,32,933,4
5329,Non-Binary,66,929,2
5330,Male,38,536,3
5331,Female,44,350,3
5332,Male,60,689,4
5333,Female,59,206,4
5334,Non-Binary,31,680,5
5335,Male,68,186,2
5336,Male,46,744,3
5337,Non-Binary,50,747,1
5338,Male,20,452,1
5339,Non-Binary,68,246,3
5340,Non-Binary,54,53,1
5341,Non-Binary,67,883,4
5342,Male,54,197,3
5343,Non-Binary,70,859,4
5344,Non-Binary,38,869,2
5345,Female,62,492,1
5346,Male,69,570,4
5347,Female,25,162,1
5348,Female,67,772,5
5349,Female,48,53,3
5350,Female,40,55,3
5351,Non-Binary,18,477,4
5352,Non-Binary,55,103,5
5353,Female,33,908,5
5354,Male,52,593,2
5355,Female,22,585,5
5356,Female,36,158,4
5357,Male,59,470,4
5358,Female,39,892,1
5359,Female,19,281,3
5360,Female,62,181,3
5361,Male,24,864,5
5362,Female,22,592,3
5363,Male,56,893,5
5364,Male,18,509,5
5365,Non-Binary,65,861,5
5366,Non-Binary,52,640,1
5367,Non-Binary,56,645,5
5368,Non-Binary,50,683,1
5369,Male,56,613,3
5370,Male,53,525,1
5371,Female,40,654,1
5372,Male,45,704,1
5373,Female,55,262,2
5374,Non-Binary,50,660,3
5375,Male,65,306,4
5376,Female,23,307,4
5377,Non-Binary,50,180,4
5378,Non-Binary,34,673,3
5379,Female,70,96,5
5380,Female,56,491,3
5381,Female,53,657,2
5382,Non-Binary,52,686,4
5383,Female,49,449,5
5384,Non-Binary,21,682,4
5385,Non-Binary,54,568,3
5386,Non-Binary,45,835,3
5387,Non-Binary,64,605,4
5388,Female,68,546,2
5389,Male,32,845,5
5390,Female,47,902,4
5391,Non-Binary,60,182,3
5392,Female,59,877,2
5393,Male,25,907,5
5394,Male,57,109,1
5395,Male,64,627,1
5396,Non-Binary,66,817,2
5397,Non-Binary,38,935,2
5398,Male,30,555,3
5399,Non-Binary,69,551,2
5400,Non-Binary,31,308,5
5401,Non-Binary,31,663,2
5402,Female,55,376,4
5403,Female,31,862,4
5404,Male,46,705,1
5405,Male,37,625,5
5406,Male,47,124,1
5407,Non-Binary,23,233,5
5408,Non-Binary,34,608,4
5409,Female,39,358,5
5410,Non-Binary,47,380,1
5411,Male,39,666,4
5412,Non-Binary,70,70,2
5413,Male,52,911,5
5414,Non-Binary,66,550,4
5415,Male,52,13,2
5416,Female,38,183,1
5417,Female,68,752,3
5418,Non-Binary,43,951,1
5419,Non-Binary,38,179,3
5420,Male,31,946,2
5421,Female,46,108,4
5422,Female,53,716,2
5423,Male,34,772,2
5424,Female,41,692,4
5425,Male,61,934,2
5426,Male,44,25,4
5427,Female,59,252,1
5428,Non-Binary,59,989,1
5429,Female,40,522,5
5430,Male,20,791,3
5431,Male,44,999,5
5432,Male,29,86,4
5433,Male,48,435,3
5434,Female,35,826,5
5435,Male,40,331,2
5436,Female,55,397,3
5437,Non-Binary,48,398,2
5438,Male,58,680,3
5439,Male,65,978,4
5440,Male,42,226,2
5441,Male,19,320,5
5442,Male,67,384,2
5443,Male,66,458,2
5444,Female,18,662,4
5445,Male,32,193,3
5446,Female,48,44,1
5447,Female,26,680,3
5448,Female,55,356,3
5449,Male,34,110,4
5450,Male,44,978,3
5451,Male,27,147,3
5452,Non-Binary,63,363,2
5453,Non-Binary,44,353,5
5454,Female,67,256,5
5455,Female,44,915,3
5456,Female,58,473,3
5457,Male,65,408,3
5458,Female,63,333,5
5459,Non-Binary,49,450,1
5460,Male,40,602,4
5461,Non-Binary,45,384,4
5462,Non-Binary,36,806,3
5463,Non-Binary,34,511,1
5464,Female,57,820,2
5465,Female,27,58,3
5466,Female,27,364,5
5467,Non-Binary,67,253,2
5468,Non-Binary,31,275,4
5469,Male,45,91,2
5470,Male,42,857,5
5471,Female,68,674,1
5472,Male,31,565,1
5473,Female,45,992,2
5474,Female,40,311,3
5475,Male,26,561,2
5476,Female,55,251,5
5477,Non-Binary,55,165,2
5478,Male,42,758,4
5479,Female,20,366,1
5480,Non-Binary,42,546,2
5481,Male,24,813,1
5482,Female,38,893,1
5483,Non-Binary,30,568,5
5484,Non-Binary,70,988,5
5485,Female,51,907,2
5486,Non-Binary,63,520,2
5487,Non-Binary,49,644,2
5488,Male,60,530,5
5489,Female,39,882,1
5490,Female,32,357,2
5491,Female,36,714,2
5492,Male,32,322,3
5493,Female,49,395,4
5494,Male,20,615,5
5495,Non-Binary,26,892,3
5496,Non-Binary,26,936,3
5497,Non-Binary,27,208,1
5498,Female,19,471,1
5499,Male,49,870,1
5500,Non-Binary,27,662,4
5501,Non-Binary,43,793,1
5502,Male,67,920,5
5503,Non-Binary,64,565,5
5504,Non-Binary,24,942,3
5505,Non-Binary,30,958,4
5506,Male,34,815,3
5507,Male,22,17,1
5508,Female,19,604,3
5509,Female,41,21,4
5510,Male,34,652,3
5511,Male,66,191,1
5512,Male,18,396,1
5513,Non-Binary,53,375,1
5514,Non-Binary,68,766,1
5515,Male,22,441,3
5516,Female,69,541,4
5517,Non-Binary,37,360,2
5518,Male,70,606,1
5519,Male,38,176,2
5520,Male,33,477,5
5521,Female,20,283,2
5522,Non-Binary,44,326,4
5523,Female,57,435,2
5524,Male,44,868,2
5525,Non-Binary,49,284,2
5526,Male,35,655,1
5527,Female,19,593,4
5528,Non-Binary,33,972,5
5529,Female,20,713,4
5530,Female,47,325,3
5531,Male,43,321,1
5532,Non-Binary,18,243,1
5533,Non-Binary,46,154,5
5534,Non-Binary,67,864,2
5535,Non-Binary,68,660,3
5536,Non-Binary,63,418,5
5537,Male,22,186,1
5538,Non-Binary,30,593,5
5539,Female,65,756,5
5540,Female,69,431,5
5541,Female,27,113,4
5542,Non-Binary,54,772,2
5543,Non-Binary,56,192,1
5544,Female,34,54,5
5545,Male,63,209,4
5546,Non-Binary,36,338,3
5547,Male,47,791,1
5548,Male,19,918,2
5549,Male,33,534,4
5550,Male,67,94,3
5551,Non-Binary,65,916,1
5552,Female,47,38,5
5553,Male,28,64,5
5554,Non-Binary,37,193,3
5555,Female,25,327,2
5556,Non-Binary,18,673,2
5557,Female,40,797,5
5558,Male,61,721,4
5559,Male,50,623,2
5560,Non-Binary,64,289,4
5561,Non-Binary,61,853,4
5562,Non-Binary,32,475,3
5563,Non-Binary,25,490,4
5564,Non-Binary,31,315,2
5565,Female,42,142,2
5566,Female,53,474,1
5567,Female,29,763,3
5568,Non-Binary,43,341,3
5569,Male,42,966,5
5570,Non-Binary,29,211,1
5571,Non-Binary,41,81,1
5572,Male,29,66,2
5573,Non-Binary,40,359,2
5574,Male,25,964,3
5575,Male,56,618,2
5576,Female,37,987,3
5577,Non-Binary,53,39,5
5578,Female,40,425,5
5579,Female,45,30,4
5580,Non-Binary,63,41,3
5581,Male,42,785,4
5582,Female,29,671,2
5583,Male,56,895,2
5584,Male,35,5,2
5585,Non-Binary,27,690,5
5586,Female,52,356,2
5587,Female,20,540,1
5588,Non-Binary,25,621,4
5589,Male,66,828,3
5590,Male,40,529,1
5591,Male,21,464,4
5592,Non-Binary,22,785,2
5593,Non-Binary,65,220,1
5594,Male,59,533,5
5595,Non-Binary,55,558,4
5596,Female,55,215,5
5597,Non-Binary,22,238,4
5598,Non-Binary,52,804,5
5599,Female,19,352,3
5600,Female,51,40,2
5601,Female,64,261,2
5602,Male,49,806,5
5603,Female,64,74,2
5604,Female,42,209,4
5605,Non-Binary,61,70,2
5606,Female,68,575,5
5607,Non-Binary,35,476,1
5608,Non-Binary,49,60,1
5609,Non-Binary,66,317,2
5610,Female,32,631,1
5611,Female,64,42,3
5612,Non-Binary,54,668,4
5613,Female,36,577,3
5614,Male,66,896,2
5615,Female,68,430,2
5616,Female,32,581,5
5617,Male,28,146,1
5618,Male,48,520,4
5619,Male,22,479,1
5620,Female,25,735,5
5621,Non-Binary,47,124,1
5622,Non-Binary,69,607,2
5623,Female,27,19,3
5624,Female,57,888,2
5625,Non-Binary,47,923,1
5626,Male,65,149,2
